Frame,RX,RY,RZ,TX,TY,TZ
4086,0.013386,0.001013,-0.003123,21.121063,127.778694,273.990112
4087,0.013493,0.000219,-0.002791,21.105816,127.791527,273.995087
4088,0.013536,0.001063,-0.002962,21.067831,127.766418,273.959503
4089,0.013289,0.000956,-0.002726,21.044954,127.794502,273.93335
4090,0.013487,0.001407,-0.003134,21.018663,127.825485,273.962036
4091,0.01292,-0.000332,-0.002676,21.15406,127.776978,274.005676
4092,0.013228,0.001539,-0.003032,21.030006,127.860008,273.974731
4093,0.012948,0.000477,-0.002543,21.157986,127.847908,274.01944
4094,0.013171,0.001723,-0.003115,21.024725,127.929794,274.006012
4095,0.013072,0.000672,-0.002888,21.069941,127.923134,274.012177
4096,0.013184,0.00186,-0.003213,21.110718,127.91832,274.01358
4097,0.012718,0.00009,-0.002331,21.135529,127.936844,273.961212
4098,0.012965,0.00127,-0.002974,21.068029,127.941948,273.974365
4099,0.012713,0.000261,-0.00267,21.142685,127.919601,274.004181
4100,0.012879,0.000716,-0.002869,21.104988,127.944382,274.019623
4101,0.012833,0.001061,-0.003217,21.058182,128.02565,273.965149
4102,0.012863,0.001344,-0.003173,21.101343,127.931206,274.092682
4103,0.013005,0.000881,-0.002705,21.093412,127.88884,274.061401
4104,0.012739,0.001291,-0.002758,21.088913,127.95903,273.951508
4105,0.01258,0.001108,-0.002924,21.042717,127.977028,273.946289
4106,0.01249,0.00097,-0.002585,21.079639,127.96064,273.943451
4107,0.012474,0.000492,-0.002722,21.115068,127.983299,273.969604
4108,0.012703,0.000826,-0.002957,21.108032,128.021652,273.998596
4109,0.012396,0.000416,-0.002906,21.087225,128.020874,273.988129
4110,0.012357,0.000304,-0.002405,21.102724,128.001648,274.021362
4111,0.0127,0.000897,-0.002854,21.155582,128.027435,274.049622
4112,0.012402,0.000073,-0.002827,21.144695,128.033981,274.058807
4113,0.012397,0.000787,-0.002663,21.104048,128.023132,274.007507
4114,0.012426,0.001117,-0.002461,21.131084,128.031754,274.073883
4115,0.012419,0.001578,-0.00291,21.029213,128.044174,273.997284
4116,0.012189,0.000459,-0.002422,21.112373,128.023697,273.996216
4117,0.012426,0.001098,-0.002616,21.117699,128.002502,273.996613
4118,0.012472,0.00083,-0.00251,21.152536,128.009491,273.945007
4119,0.012534,0.001669,-0.003046,21.054285,128.049713,273.963379
4120,0.012279,0.000612,-0.002786,21.095367,127.99749,273.975403
4121,0.012479,0.000647,-0.002672,21.148184,127.991852,273.993347
4122,0.012327,0.001179,-0.003034,21.093933,128.021454,273.952209
4123,0.012241,0.000497,-0.002511,21.106476,128.02887,273.977936
4124,0.012418,0.002029,-0.002817,21.11137,128.078171,273.996002
4125,0.012486,0.001124,-0.002946,21.091858,128.097717,273.998962
4126,0.01252,0.001353,-0.002866,21.143965,128.0392,274.027954
4127,0.012244,0.000756,-0.002561,21.168352,128.070358,274.017822
4128,0.012286,0.001144,-0.002879,21.134096,128.080917,274.00293
4129,0.012124,0.001854,-0.003036,21.118946,128.080032,273.978699
4130,0.012367,0.002174,-0.003273,21.043837,128.094345,273.99292
4131,0.012087,0.001796,-0.00246,21.130922,128.102554,273.983398
4132,0.01231,0.001494,-0.003013,21.07847,128.052277,273.9646
4133,0.012247,0.000545,-0.002593,21.157932,128.016891,273.955597
4134,0.012335,0.001404,-0.003024,21.114182,128.033249,273.962494
4135,0.012153,0.001346,-0.002835,21.114929,128.051392,273.957581
4136,0.011918,0.000858,-0.003032,21.182287,128.044571,273.977783
4137,0.011994,0.000959,-0.002882,21.166422,128.096375,273.991882
4138,0.012027,0.000645,-0.002787,21.137356,128.086243,274.007812
4139,0.012205,0.001655,-0.002982,21.110687,128.161087,273.986542
4140,0.012113,0.001086,-0.002901,21.151157,128.183334,274.028625
4141,0.011987,0.001221,-0.002891,21.125347,128.154037,274.00296
4142,0.012109,0.00084,-0.002958,21.148647,128.112625,274.049408
4143,0.011937,0.001502,-0.002702,21.092051,128.135864,274.024597
4144,0.011636,0.000935,-0.00286,21.159857,128.088211,273.991638
4145,0.011962,0.000868,-0.002784,21.099667,128.130219,273.945953
4146,0.011842,0.000906,-0.002846,21.132587,128.123154,273.947876
4147,0.011735,0.000938,-0.002829,21.132677,128.182693,273.889404
4148,0.011869,0.001121,-0.00318,21.103899,128.165741,273.923279
4149,0.011889,0.00037,-0.002504,21.128569,128.181091,273.986877
4150,0.011917,0.000481,-0.002635,21.147072,128.121689,274.009613
4151,0.011957,0.001465,-0.00286,21.092943,128.182434,273.98999
4152,0.011753,0.001823,-0.003114,21.049883,128.208557,273.993744
4153,0.011706,0.000921,-0.002699,21.124006,128.232758,274.041901
4154,0.011619,0.001072,-0.002822,21.088207,128.220123,274.029602
4155,0.011595,0.001232,-0.002773,21.073063,128.226349,274.00296
4156,0.011391,0.001208,-0.002593,21.080275,128.201324,274.009583
4157,0.011621,0.000447,-0.0026,21.096027,128.333099,273.932587
4158,0.011569,0.000992,-0.002875,21.100702,128.264481,273.934967
4159,0.011401,0.001413,-0.002769,21.095345,128.229736,273.933777
4160,0.011622,0.001379,-0.002889,21.075342,128.252274,273.976166
4161,0.011577,0.000512,-0.002904,21.117472,128.253723,273.950745
4162,0.01131,0.000442,-0.002766,21.119854,128.185883,273.90387
4163,0.011518,0.000627,-0.002485,21.104004,128.225113,273.92453
4164,0.011511,0.000452,-0.002663,21.148279,128.22821,273.995026
4165,0.011586,0.000621,-0.002481,21.094131,128.256805,273.956787
4166,0.011346,0.000838,-0.002736,21.094986,128.230942,274.036591
4167,0.011487,0.000266,-0.002743,21.107634,128.307129,274.04187
4168,0.011279,0.000919,-0.002976,21.095997,128.266327,274.058014
4169,0.01155,0.000981,-0.002785,21.032925,128.348618,273.994446
4170,0.011305,0.001267,-0.002608,21.065853,128.317596,273.994171
4171,0.011064,0.000343,-0.00274,21.088976,128.276352,273.981415
4172,0.011234,0.001385,-0.002702,21.024929,128.298859,273.971497
4173,0.011121,0.001221,-0.00291,21.04945,128.285645,273.971863
4174,0.011397,0.000629,-0.003017,21.107279,128.300339,273.926971
4175,0.01121,0.000993,-0.002782,21.040977,128.300354,273.961365
4176,0.011058,0.00041,-0.002741,21.139971,128.28569,273.991516
4177,0.011172,0.000523,-0.0029,21.064724,128.318924,273.978241
4178,0.011295,0.001342,-0.003125,21.054298,128.349289,273.934601
4179,0.011155,0.001148,-0.002966,21.079483,128.326599,273.950409
4180,0.010831,0.000658,-0.003115,21.048801,128.310349,274.027222
4181,0.011096,0.001358,-0.002942,21.084663,128.364136,274.086212
4182,0.010941,0.000413,-0.002819,21.099739,128.393997,274.055237
4183,0.011034,0.000417,-0.002954,21.085173,128.350037,274.079895
4184,0.011052,0.000621,-0.002764,21.073038,128.400192,274.041046
4185,0.010848,-0.000124,-0.002277,21.120649,128.431717,274.017303
4186,0.01064,0.000585,-0.002761,21.094824,128.376251,273.971283
4187,0.010738,0.000613,-0.002616,21.093462,128.394562,273.953827
4188,0.010915,0.000282,-0.002553,21.146822,128.317795,273.949249
4189,0.010842,0.000411,-0.002704,21.063435,128.332458,273.922607
4190,0.010925,0.000477,-0.002684,21.067829,128.34082,273.937866
4191,0.010957,0.001464,-0.002693,21.024426,128.388885,273.916107
4192,0.010819,0.000964,-0.002687,21.035519,128.381287,273.978302
4193,0.01092,0.001382,-0.00281,21.027338,128.405212,274.024994
4194,0.011056,0.001048,-0.002943,21.052109,128.433792,273.996185
4195,0.010667,0.001182,-0.002724,21.035915,128.447067,274.027008
4196,0.010554,0.000646,-0.002746,21.106054,128.436508,274.074554
4197,0.010507,0.001038,-0.003012,21.133028,128.462799,274.019592
4198,0.010593,0.001188,-0.003056,21.063278,128.45752,274.021454
4199,0.010639,0.000565,-0.00294,21.118876,128.459549,274.003357
4200,0.010581,0.000484,-0.003133,21.134077,128.468369,273.996216
4201,0.010285,0.001351,-0.002893,21.084435,128.425583,273.976501
4202,0.010538,0.001441,-0.00307,21.113922,128.455017,273.922485
4203,0.01042,0.00056,-0.003055,21.116777,128.391953,273.955353
4204,0.010509,0.001421,-0.003126,21.123159,128.471909,273.954865
4205,0.010243,0.00019,-0.002673,21.111393,128.444794,273.96225
4206,0.010358,0.001253,-0.002796,21.076656,128.430557,273.97113
4207,0.010362,0.000937,-0.002793,21.095589,128.489899,273.949432
4208,0.009993,0.000478,-0.002641,21.141499,128.447571,274.015869
4209,0.010097,0.000966,-0.002529,21.072189,128.544418,273.995636
4210,0.009875,0.000627,-0.002726,21.150278,128.511642,274.005066
4211,0.010173,0.001219,-0.002717,21.129875,128.568756,274.025482
4212,0.009922,0.00137,-0.002598,21.052902,128.588882,274.006531
4213,0.010005,0.001249,-0.002849,21.099108,128.57724,273.993439
4214,0.010127,0.000948,-0.002683,21.090595,128.569336,274.002228
4215,0.010057,0.000753,-0.00283,21.194365,128.593979,273.953705
4216,0.010007,0.001747,-0.002771,21.099318,128.572983,273.953278
4217,0.010142,0.000916,-0.002739,21.114731,128.525742,274.006897
4218,0.009921,0.001189,-0.002868,21.104706,128.541779,274.004852
4219,0.010235,0.001856,-0.003051,21.05736,128.578033,273.955353
4220,0.009817,0.001537,-0.002811,21.094395,128.564911,273.958496
4221,0.009839,0.001585,-0.00265,21.122124,128.590759,273.959961
4222,0.009806,0.001226,-0.002912,21.114841,128.553604,273.987213
4223,0.009881,0.000834,-0.002574,21.112555,128.603638,273.997284
4224,0.009798,0.000684,-0.002921,21.12351,128.642151,274.035065
4225,0.009693,0.001115,-0.002832,21.154728,128.617599,274.00647
4226,0.009739,0.001012,-0.002886,21.122635,128.580963,273.998474
4227,0.009606,0.001443,-0.002685,21.121752,128.62822,273.996887
4228,0.009562,0.001157,-0.002693,21.1548,128.606628,274.041412
4229,0.00966,0.000735,-0.002512,21.140554,128.58107,274.013794
4230,0.009536,0.001884,-0.002644,21.100054,128.641846,273.981293
4231,0.00987,0.000869,-0.002677,21.108925,128.590897,273.945679
4232,0.009726,0.001014,-0.003075,21.135616,128.63623,273.996582
4233,0.00983,0.001641,-0.002713,21.08116,128.630234,273.987915
4234,0.009665,0.001259,-0.002783,21.09075,128.63826,273.989471
4235,0.009483,0.001381,-0.0029,21.108997,128.608353,273.982178
4236,0.009183,0.000763,-0.002671,21.162346,128.612152,274.003265
4237,0.009298,0.001495,-0.003038,21.123051,128.70134,274.02832
4238,0.009316,0.001563,-0.00259,21.096621,128.737457,274.001709
4239,0.009283,0.000608,-0.002434,21.151077,128.728455,274.048187
4240,0.0093,0.002246,-0.002999,21.091225,128.716476,274.045166
4241,0.009138,0.000347,-0.002297,21.176636,128.756241,274.023895
4242,0.009363,0.001342,-0.002635,21.146202,128.742889,274.008972
4243,0.009125,0.000946,-0.002459,21.153114,128.7052,274.04953
4244,0.009147,0.001327,-0.002552,21.125639,128.692368,274.028748
4245,0.008886,0.000233,-0.002495,21.208136,128.702972,274.032379
4246,0.008932,0.001565,-0.002563,21.083212,128.714828,273.969299
4247,0.009076,0.001409,-0.002594,21.138542,128.736389,273.990051
4248,0.008971,0.001038,-0.002577,21.184238,128.751328,273.989624
4249,0.008996,0.001352,-0.002548,21.20241,128.804825,273.967926
4250,0.008763,0.001568,-0.002049,21.199425,128.764328,273.974213
4251,0.008981,0.00143,-0.00257,21.130354,128.873077,273.970856
4252,0.008516,0.001071,-0.002275,21.205082,128.843597,274.052063
4253,0.008561,0.001735,-0.002457,21.16008,128.829544,274.030975
4254,0.008545,0.00217,-0.002393,21.154554,128.860764,274.055817
4255,0.008743,0.00153,-0.002288,21.207636,128.868423,274.048187
4256,0.008525,0.001775,-0.002356,21.166441,128.838882,274.091949
4257,0.008418,0.002022,-0.002323,21.117878,128.864059,274.077148
4258,0.008471,0.002149,-0.002267,21.15382,128.861862,274.018555
4259,0.008639,0.001626,-0.002329,21.145613,128.87413,273.990204
4260,0.008695,0.001343,-0.002127,21.205599,128.869141,273.993927
4261,0.008617,0.001709,-0.002357,21.189489,128.902344,273.954346
4262,0.008432,0.001842,-0.002187,21.144796,128.836792,274.000916
4263,0.008517,0.001426,-0.002173,21.134872,128.879211,273.951263
4264,0.008329,0.001709,-0.002446,21.248354,128.823349,273.985596
4265,0.008333,0.00092,-0.002222,21.199669,128.895721,274.038696
4266,0.008281,0.002485,-0.002669,21.139229,128.906738,274.053528
4267,0.008391,0.002176,-0.002447,21.153965,128.969009,274.090179
4268,0.008122,0.001497,-0.002572,21.116167,128.923813,274.069977
4269,0.008214,0.001131,-0.002186,21.222588,128.93042,274.080872
4270,0.008134,0.002078,-0.002693,21.15933,129.014572,274.042725
4271,0.008188,0.001839,-0.002551,21.197479,128.913574,274.044861
4272,0.007923,0.001821,-0.002368,21.163366,128.931625,274.046112
4273,0.008097,0.001306,-0.002378,21.186876,128.944214,274.011108
4274,0.008346,0.002193,-0.0027,21.131397,128.980042,274.028503
4275,0.008011,0.001808,-0.002589,21.151024,128.931381,273.976227
4276,0.007885,0.00148,-0.002521,21.207193,128.931503,273.981384
4277,0.007719,0.000402,-0.001923,21.241505,128.958664,274.001312
4278,0.007997,0.001409,-0.002146,21.200089,129.000977,273.99942
4279,0.007968,0.001352,-0.002266,21.257217,128.986664,274.047211
4280,0.007749,0.002027,-0.002666,21.175861,129.039413,274.054779
4281,0.007506,0.001421,-0.002327,21.231163,129.016663,274.0914
4282,0.00759,0.002116,-0.002147,21.186272,129.01973,274.127167
4283,0.007455,0.00183,-0.00259,21.210728,129.042084,274.1091
4284,0.0075,0.001609,-0.002013,21.263966,129.064346,274.086456
4285,0.007496,0.002045,-0.002198,21.138309,129.092346,274.036102
4286,0.007873,0.002471,-0.002424,21.184351,129.11055,274.069855
4287,0.007567,0.001756,-0.00212,21.250639,129.116928,274.029449
4288,0.007359,0.001288,-0.002022,21.284,129.041809,274.026093
4289,0.007602,0.00182,-0.002201,21.294024,129.114792,274.038696
4290,0.00755,0.001876,-0.002055,21.217783,129.110245,274.033264
4291,0.007335,0.001902,-0.001901,21.221855,129.136139,274.001617
4292,0.007444,0.001841,-0.002192,21.258518,129.13121,274.056122
4293,0.007527,0.00187,-0.002403,21.272318,129.147842,274.135468
4294,0.007233,0.001506,-0.001954,21.289295,129.151688,274.082397
4295,0.007186,0.001681,-0.001875,21.240353,129.18335,274.084503
4296,0.007018,0.001377,-0.001935,21.238445,129.193878,274.12204
4297,0.006935,0.001726,-0.002044,21.244886,129.266327,274.068085
4298,0.007022,0.001955,-0.002039,21.276522,129.24382,274.106293
4299,0.006884,0.001858,-0.001703,21.237772,129.23645,274.084106
4300,0.006952,0.001921,-0.001842,21.209364,129.185394,274.108002
4301,0.006834,0.001973,-0.002222,21.226913,129.228195,274.083527
4302,0.007078,0.002163,-0.001999,21.224697,129.242981,274.019196
4303,0.00673,0.001392,-0.001524,21.285297,129.184647,274.089111
4304,0.006575,0.001323,-0.001709,21.237623,129.213287,274.02005
4305,0.00633,0.004183,-0.001837,20.883263,129.241791,273.804169
4306,0.006194,0.004256,-0.00177,20.891747,129.189163,273.871674
4307,0.006372,0.003531,-0.001472,20.935583,129.256973,273.856354
4308,0.006504,0.004612,-0.001894,20.882799,129.271133,273.869507
4309,0.006605,0.0048,-0.002212,20.826788,129.305206,273.898773
4310,0.00632,0.001649,-0.001778,21.265959,129.349533,274.105927
4311,0.006417,0.001276,-0.001427,21.312166,129.314468,274.098907
4312,0.006025,0.004735,-0.002024,20.828987,129.274109,273.94632
4313,0.005837,0.004099,-0.001692,20.937342,129.283722,273.954926
4314,0.005888,0.003934,-0.00163,20.926607,129.284531,273.918762
4315,0.005887,0.00442,-0.0012,20.939581,129.31189,273.894867
4316,0.005763,0.004748,-0.001584,20.890963,129.322678,273.86972
4317,0.00595,0.004779,-0.001827,20.909882,129.313446,273.847321
4318,0.005785,0.004275,-0.001634,20.918964,129.302734,273.87262
4319,0.006105,0.002442,-0.001866,21.235386,129.398849,274.025635
4320,0.005501,0.005386,-0.001637,20.886761,129.333984,273.887695
4321,0.005423,0.004048,-0.001627,20.925896,129.342316,273.884216
4322,0.005929,0.0042,-0.001554,20.950401,129.333374,273.907593
4323,0.005768,0.004358,-0.001576,20.950514,129.340775,273.91684
4324,0.005701,0.004752,-0.001479,20.877209,129.345261,273.923828
4325,0.00603,0.00268,-0.001432,21.311243,129.415146,274.162933
4326,0.005701,0.004743,-0.001651,20.877771,129.392197,273.932434
4327,0.005423,0.004723,-0.001877,20.900602,129.370056,273.932892
4328,0.005579,0.004015,-0.001317,20.937925,129.374969,273.913849
4329,0.005542,0.00398,-0.00167,20.914293,129.403503,273.874542
4330,0.005426,0.004257,-0.001735,20.920547,129.391205,273.878845
4331,0.005542,0.002417,-0.001452,21.263203,129.421082,274.061218
4332,0.005695,0.003767,-0.001803,20.921825,129.334534,273.851501
4333,0.005744,0.003186,-0.001645,20.936375,129.373154,273.836151
4334,0.005422,0.003562,-0.001357,20.946941,129.365387,273.881073
4335,0.005309,0.004573,-0.001712,20.894264,129.437439,273.876495
4336,0.005246,0.004154,-0.001374,20.895628,129.464661,273.903168
4337,0.005134,0.003505,-0.001868,20.841969,129.473114,273.940918
4338,0.005558,0.002582,-0.002142,20.852921,129.423584,273.908417
4339,0.005581,0.004361,-0.00143,20.940914,129.407898,273.932648
4340,0.005746,0.004177,-0.001759,20.807444,129.468994,273.877625
4341,0.005655,0.003867,-0.00185,20.884153,129.427078,273.905243
4342,0.004876,0.00345,-0.001443,20.92598,129.437378,273.915405
4343,0.005018,0.006072,-0.000993,20.989948,129.475006,273.896027
4344,0.005105,-0.001297,-0.002986,20.810474,129.420258,273.880005
4345,0.005334,-0.000514,-0.003156,20.802525,129.454651,273.870361
4346,0.005329,0.005526,-0.001505,20.909666,129.460968,273.867767
4347,0.005097,0.006603,-0.001102,20.973276,129.467392,273.9086
4348,0.004988,0.000561,-0.003091,20.719156,129.442581,273.9422
4349,0.005468,0.000035,-0.003202,20.70471,129.463242,273.899078
4350,0.004674,-0.000629,-0.002881,20.764996,129.433182,273.946014
4351,0.005036,0.000608,-0.003054,20.737438,129.516159,273.90976
4352,0.004975,0.000123,-0.002972,20.765003,129.492203,273.944092
4353,0.005179,0.000335,-0.003172,20.732309,129.525024,273.921173
4354,0.0049,-0.000254,-0.003031,20.773998,129.4767,273.939545
4355,0.004849,-0.000106,-0.002995,20.761446,129.533463,273.90036
4356,0.005197,0.000901,-0.003453,20.703688,129.557373,273.871277
4357,0.004864,-0.00008,-0.003182,20.753426,129.491852,273.919678
4358,0.005134,0.000579,-0.003443,20.715094,129.556274,273.844238
4359,0.00481,0.00032,-0.003275,20.743877,129.503586,273.89444
4360,0.004849,-0.000394,-0.002892,20.760454,129.452972,273.920135
4361,0.004933,0.000371,-0.003243,20.740871,129.507645,273.884705
4362,0.005134,0.000161,-0.003121,20.76569,129.486069,273.906525
4363,0.004441,0.000544,-0.003152,20.71487,129.486923,273.920624
4364,0.004912,0.000139,-0.003077,20.705736,129.543427,273.916107
4365,0.00485,-0.000381,-0.002787,20.789062,129.477066,273.928192
4366,0.004852,-0.000451,-0.003302,20.775246,129.488144,273.925385
4367,0.004853,-0.000028,-0.002756,20.764128,129.554703,273.894501
